Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CO2e (t) GWP-AR2,West Bengal,Waste,,9285.59,13335.84,9746.1,7173.81,6952.05,7593.39,7413.21,6349.77,7132.23,6281.73,5777.72
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Waste,,2954.7,3953.88,3581.55,1961.82,1346.94,2225.79,2778.93,2165.16,1759.12,1493.1,1399.23
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Assam,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Bihar,Waste,,956.97,1118.25,919.17,616.14,622.44,890.19,1093.05,1190.51,1428.78,1369.62,1282.05
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Waste,,40.32,56.7,86.94,48.51,25.2,49.14,82.53,114.49,159.12,165.69,148.68
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Delhi,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Goa,Waste,,25.83,42.84,40.32,26.46,20.79,29.61,27.09,26.95,29.56,28.35,25.83
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Gujarat,Waste,,2709.63,3429.09,3479.49,2773.26,2884.77,3083.22,2668.05,2723.49,2924.25,2908.08,2836.89
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Haryana,Waste,,836.01,1489.95,1542.87,810.18,612.99,897.12,1180.62,1244.77,1326.11,1421.28,1374.03
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Karnataka,Waste,,4327.47,6255.27,7158.06,4953.06,5876.64,8572.41,9638.37,10090.67,10412.84,12050.01,10793.79
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Kerala,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Waste,,223.02,399.42,442.26,215.46,186.48,362.25,404.46,621.51,837.17,992.25,882.63
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Waste,,11219.04,20473.11,22884.75,14369.67,16240.77,21564.27,22670.55,22150.51,20089.13,24736.95,22636.53
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Manipur,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Mizoram,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Nagaland,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
