Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),West Bengal,Waste,,442.17,635.04,464.1,341.61,331.05,361.59,353.01,302.37,339.63,299.13,275.13
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Andaman & Nicobar Islands,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Andhra Pradesh,Waste,,140.7,188.28,170.55,93.42,64.14,105.99,132.33,103.1,83.77,71.1,66.63
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Arunachal Pradesh,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Assam,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Bihar,Waste,,45.57,53.25,43.77,29.34,29.64,42.39,52.05,56.69,68.04,65.22,61.05
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Chandigarh,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Chhattisgarh,Waste,,1.92,2.7,4.14,2.31,1.2,2.34,3.93,5.45,7.58,7.89,7.08
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Daman & Diu ,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Dadra & Nagar Haveli,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Delhi,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Goa,Waste,,1.23,2.04,1.92,1.26,0.99,1.41,1.29,1.28,1.41,1.35,1.23
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Gujarat,Waste,,129.03,163.29,165.69,132.06,137.37,146.82,127.05,129.69,139.25,138.48,135.09
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Haryana,Waste,,39.81,70.95,73.47,38.58,29.19,42.72,56.22,59.27,63.15,67.68,65.43
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Himachal Pradesh,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
