Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Maharashtra,Industry,-,645.1,309.53,32.15,754.2,2519.29,4395.56,5473.92,12767.67,8123.37,10403.43,2985.49
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Maharashtra,Industry,-,645.1,309.53,32.15,754.2,2519.29,4395.56,5473.92,12767.67,8123.37,10403.43,2985.49
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,645.1,309.53,32.15,754.2,2519.29,4395.56,5473.92,12767.67,8123.37,10403.43,2985.49
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Maharashtra,Industry,-,645.1,309.53,32.15,754.2,2519.29,4395.56,5473.92,12767.67,8123.37,10403.43,2985.49
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Maharashtra,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431.92
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Maharashtra,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431.92
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Maharashtra,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431.92
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431.92
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Maharashtra,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431.92
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Odisha,Industry,-,1089.4,1218.47,1828.79,1417.82,1513.72,2503.18,2055.25,655.36,1848.74,2120.87,509.08
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Odisha,Industry,-,1089.4,1218.47,1828.79,1417.82,1513.72,2503.18,2055.25,655.36,1848.74,2120.87,509.08
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Odisha,Industry,-,1089.4,1218.47,1828.79,1417.82,1513.72,2503.18,2055.25,655.36,1848.74,2120.87,509.08
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,1089.4,1218.47,1828.79,1417.82,1513.72,2503.18,2055.25,655.36,1848.74,2120.87,509.08
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Odisha,Industry,-,1089.4,1218.47,1828.79,1417.82,1513.72,2503.18,2055.25,655.36,1848.74,2120.87,509.08
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Odisha,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.78
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Odisha,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.78
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Odisha,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.78
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.78
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Odisha,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.78
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Puducherry,Industry,-,1999.72,14123.13,6108.62,1473.84,3703.88,6866.12,2308.85,703.9,867.68,929.05,234.46
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Puducherry,Industry,-,1999.72,14123.13,6108.62,1473.84,3703.88,6866.12,2308.85,703.9,867.68,929.05,234.46
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Puducherry,Industry,-,1999.72,14123.13,6108.62,1473.84,3703.88,6866.12,2308.85,703.9,867.68,929.05,234.46
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Puducherry,Industry,-,1999.72,14123.13,6108.62,1473.84,3703.88,6866.12,2308.85,703.9,867.68,929.05,234.46
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Puducherry,Industry,-,1999.72,14123.13,6108.62,1473.84,3703.88,6866.12,2308.85,703.9,867.68,929.05,234.46
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Puducherry,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.26
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Puducherry,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.26
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Puducherry,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.26
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Puducherry,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.26
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Puducherry,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.26
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2 (t),Punjab,Industry,-,23.47,0.0,1095.9,365.3,0.0,0.0,0.0,47.25,15.75,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GTP-AR2,Punjab,Industry,-,23.47,0.0,1095.9,365.3,0.0,0.0,0.0,47.25,15.75,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GTP-AR5,Punjab,Industry,-,23.47,0.0,1095.9,365.3,0.0,0.0,0.0,47.25,15.75,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Punjab,Industry,-,23.47,0.0,1095.9,365.3,0.0,0.0,0.0,47.25,15.75,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR5,Punjab,Industry,-,23.47,0.0,1095.9,365.3,0.0,0.0,0.0,47.25,15.75,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Punjab,Industry,-,942.91,854.61,1252.1,1361.11,1903.25,1777.81,418.55,31.23,284.4,235.86,48.18
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Punjab,Industry,-,942.91,854.61,1252.1,1361.11,1903.25,1777.81,418.55,31.23,284.4,235.86,48.18
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Punjab,Industry,-,942.91,854.61,1252.1,1361.11,1903.25,1777.81,418.55,31.23,284.4,235.86,48.18
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Punjab,Industry,-,942.91,854.61,1252.1,1361.11,1903.25,1777.81,418.55,31.23,284.4,235.86,48.18
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Punjab,Industry,-,942.91,854.61,1252.1,1361.11,1903.25,1777.81,418.55,31.23,284.4,235.86,48.18
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Punjab,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.31
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Punjab,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.31
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Punjab,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.31
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Punjab,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.31
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Punjab,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.31
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Rajasthan,Industry,-,374.43,1899.1,5149.59,1886.19,293.81,415.78,209.19,61.38,6540.88,486816.33,161546.52
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Rajasthan,Industry,-,374.43,1899.1,5149.59,1886.19,293.81,415.78,209.19,61.38,6540.88,486816.33,161546.51
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Rajasthan,Industry,-,374.43,1899.1,5149.59,1886.19,293.81,415.78,209.19,61.38,6540.88,486816.33,161546.51
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,374.43,1899.1,5149.59,1886.19,293.81,415.78,209.19,61.38,6540.88,486816.33,161546.52
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Rajasthan,Industry,-,374.43,1899.1,5149.59,1886.19,293.81,415.78,209.19,61.38,6540.88,486816.33,161546.51
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.74
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.74
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.74
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.74
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.74
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Tamil Nadu,Industry,-,394.73,310.34,523.83,603.61,884.76,2216.72,848.73,1044.47,1208.25,1939.75,548.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Tamil Nadu,Industry,-,394.73,310.34,523.83,603.61,884.76,2216.72,848.73,1044.47,1208.25,1939.75,548.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Tamil Nadu,Industry,-,394.73,310.34,523.83,603.61,884.76,2216.72,848.73,1044.47,1208.25,1939.75,548.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,394.73,310.34,523.83,603.61,884.76,2216.72,848.73,1044.47,1208.25,1939.75,548.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Tamil Nadu,Industry,-,394.73,310.34,523.83,603.61,884.76,2216.72,848.73,1044.47,1208.25,1939.75,548.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Water Treatment,-,-,,Emissions,CO2 (t),Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,20.49,6.83,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Water Treatment,-,-,,Emissions,CO2e (t) GTP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,20.49,6.83,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Water Treatment,-,-,,Emissions,CO2e (t) GTP-AR5,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,20.49,6.83,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Water Treatment,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,20.49,6.83,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Water Treatment,-,-,,Emissions,CO2e (t) GWP-AR5,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,20.49,6.83,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.56
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.56
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.56
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.56
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.56
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.6,223.74,3122.5,1033.4
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.6,223.74,3122.5,1033.4
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.6,223.74,3122.5,1033.4
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.6,223.74,3122.5,1033.4
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.6,223.74,3122.5,1033.4
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.14
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.14
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.14
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.14
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.14
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Tripura,Industry,-,0.0,35.02,21.51,24.19,20.01,26.5,15.97,17.56,20.01,20.15,5.04
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Tripura,Industry,-,0.0,35.02,21.51,24.19,20.01,26.5,15.97,17.56,20.01,20.15,5.04
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Tripura,Industry,-,0.0,35.02,21.51,24.19,20.01,26.5,15.97,17.56,20.01,20.15,5.04
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Tripura,Industry,-,0.0,35.02,21.51,24.19,20.01,26.5,15.97,17.56,20.01,20.15,5.04
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Tripura,Industry,-,0.0,35.02,21.51,24.19,20.01,26.5,15.97,17.56,20.01,20.15,5.04
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Tripura,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Tripura,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Tripura,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tripura,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Tripura,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2 (t),Uttar Pradesh,Industry,-,166.96,55.65,0.0,0.0,13.64,4.55,0.0,0.0,8.2,2.73,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GTP-AR2,Uttar Pradesh,Industry,-,166.96,55.65,0.0,0.0,13.64,4.55,0.0,0.0,8.2,2.73,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GTP-AR5,Uttar Pradesh,Industry,-,166.96,55.65,0.0,0.0,13.64,4.55,0.0,0.0,8.2,2.73,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,166.96,55.65,0.0,0.0,13.64,4.55,0.0,0.0,8.2,2.73,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR5,Uttar Pradesh,Industry,-,166.96,55.65,0.0,0.0,13.64,4.55,0.0,0.0,8.2,2.73,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Uttar Pradesh,Industry,-,19522.78,16488.03,19133.05,19444.67,19430.15,23358.82,24454.42,38271.2,31920.89,32351.66,8428.68
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Uttar Pradesh,Industry,-,19522.78,16488.04,19133.06,19444.67,19430.14,23358.82,24454.42,38271.2,31920.89,32351.66,8428.68
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Uttar Pradesh,Industry,-,19522.78,16488.04,19133.06,19444.67,19430.14,23358.82,24454.42,38271.2,31920.89,32351.66,8428.68
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,19522.78,16488.03,19133.05,19444.67,19430.15,23358.82,24454.42,38271.2,31920.89,32351.66,8428.68
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR5,Uttar Pradesh,Industry,-,19522.78,16488.04,19133.06,19444.67,19430.14,23358.82,24454.42,38271.2,31920.89,32351.66,8428.68
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2 (t),Uttar Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22271.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR2,Uttar Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22271.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GTP-AR5,Uttar Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22271.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22271.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR5,Uttar Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22271.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2 (t),Uttarakhand,Industry,-,0.0,0.0,0.0,0.0,964.93,321.64,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GTP-AR2,Uttarakhand,Industry,-,0.0,0.0,0.0,0.0,964.93,321.64,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GTP-AR5,Uttarakhand,Industry,-,0.0,0.0,0.0,0.0,964.93,321.64,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,0.0,0.0,0.0,0.0,964.93,321.64,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR5,Uttarakhand,Industry,-,0.0,0.0,0.0,0.0,964.93,321.64,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2 (t),Uttarakhand,Industry,-,0.0,0.0,1188.92,4544.59,2044.59,5522.46,5084.0,5573.08,4866.48,4676465.46,1558446.56
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR2,Uttarakhand,Industry,-,0.0,0.0,1188.92,4544.59,2044.59,5522.46,5084.0,5573.08,4866.48,4676465.63,1558446.62
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GTP-AR5,Uttarakhand,Industry,-,0.0,0.0,1188.92,4544.59,2044.59,5522.46,5084.0,5573.08,4866.48,4676465.63,1558446.62
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,0.0,0.0,1188.92,4544.59,2044.59,5522.46,5084.0,5573.08,4866.48,4676465.46,1558446.56
