Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,5960.99,-6798.24,10627.68,12042.85,13253.11,11094.18,10861.15,5695.16,13494.83,16676.54,8068.97
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,0.0,0.0,67839.15,225101.88,306871.01,720618.15,1085888.5,1181451.16,1266879.63,1372449.8,1423530.08
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,0.0,0.0,590.98,1025.1,1267.15,1803.34,2813.15,1581.9,3748.37,4632.13,2241.26
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,1333490.14,1414682.12,1424265.22,1474145.55,2016990.97,2466381.18,2754245.1,2864363.6,3071480.25,3327429.26,3451270.55
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,3968.69,-4700.99,7106.67,7671.46,8332.31,6678.51,7099.75,3835.24,9087.71,11230.34,5433.82
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, CHIPS",-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,0.0,0.0,0.0,1878.02,1046.65,2418.74,8696.94,2645.81,1725.87,2254.62,559.78
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, LUMPS",-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.42,883.7,283.41,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, POWDER CALCINED OR NOT",-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,25.45,106.55,35.52,51897.64,59440.54,15215.11,22763.9,8292.66,144663.65,229416.1,60429.2
Industrial Product and Process Use,Mineral Industry,Ceramics,limestone use,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,0.0,0.0,0.0,2147.54,2973.87,752.67,0.0,3506.25,1168.75,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,-,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44264.8
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, CHIPS",-,-,,Emissions,CO2e (t) GWP-AR2,Haryana,Industry,-,0.0,0.0,105730.56,35243.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,limestone use,-,-,,Emissions,CO2e (t) GWP-AR2,Karnataka,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,245.95,81.98,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, CHIPS",-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,0.0,0.0,0.0,781.22,260.41,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, LUMPS",-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,0.0,0.0,0.0,0.0,0.0,1.07,0.36,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, POWDER CALCINED OR NOT",-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,0.0,0.0,0.0,450.14,250.46,33.47,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, CHIPS",-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,0.0,0.0,0.0,0.0,99.52,33.17,0.0,0.0,49.04,16.35,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, LUMPS",-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,29.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,limestone use,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,0.0,0.0,4.29,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, LUMPS",-,-,,Emissions,CO2e (t) GWP-AR2,Puducherry,Industry,-,0.0,1.33,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, POWDER CALCINED OR NOT",-,-,,Emissions,CO2e (t) GWP-AR2,Puducherry,Industry,-,1.43,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, CHIPS",-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,0.0,0.0,0.0,0.0,4.94,1.65,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,-,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.95
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, POWDER CALCINED OR NOT",-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,1.07,0.0,0.0,30075.04,10025.01,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Ceramics,"DOLOMITE, POWDER CALCINED OR NOT",-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,0.0,155.24,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,2245.75,159759.31,56783.53,7141.27,5693.84,1947406.32,649995.15,10100.04,13172.57,98310.88,118892.4
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,804.61,309.81,26.89,0.0,0.0,0.0,68.06,109.36,28.89,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Bihar,Industry,-,970.5,320.0,9.91,3.3,0.0,55.16,69.88,84.48,137.92,404.96,1807.69
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.33,262.15,394.59
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Industry,-,1298.8,456.59,274.39,58.8,0.0,6756.46,17470.84,5179.23,382.25,115.6,54.51
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Industry,-,130.42,40.98,5132.87,1710.96,41.87,250556.4,84458.0,797.54,759.47,28192.99,35674.07
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Delhi,Industry,-,126.68,14.38,0.0,0.0,0.0,525.09,175.03,0.0,0.0,712.2,1141.68
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Goa,Industry,-,2041.77,1849.31,1950.39,1960.2,1393.41,19746.46,8351.29,2450.56,2245.77,600.74,34.49
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,85823.24,91963.73,80128.64,53758.73,74201.27,351664.21,275080.1,97713.31,615753.48,231278.49,23710.05
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Haryana,Industry,-,13190.86,1144.33,569.29,1293.05,1292.43,12681.85,6480.29,2192.59,3115.58,21992.16,34596.91
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Industry,-,8787.55,2259.02,21220.44,7534.07,12589.77,20139.25,8326.92,4117.43,2769.3,5994.12,3003.66
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.06,2900.73,1097.13,189.21
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,5523.21,0.0,0.0,427.81,838.05,640.72,776.41,213.37,3608.2,1412.02,1868.04
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Karnataka,Industry,-,1786.85,9030.69,6245.24,1728.18,29658.97,30131.4,7830.26,2256.21,2807.25,2941.46,9085.14
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Kerala,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,445.69,148.56,168.4,735.86,959.96
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Industry,-,15100.76,4502.01,1531.67,111.13,33.17,2322.47,976.2,133.74,614.83,704.76,1216.51
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,92665.28,94861.18,33226.84,21191.58,28017.3,34127.78,81681.07,41181.67,49253.36,46144.38,18465.47
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,121.47,28.52,0.0,0.0,0.0,93.78,31.26,132.97,123.47,198.75,358.02
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Puducherry,Industry,-,1158.29,385.94,959.87,319.96,0.0,1186.83,395.61,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Punjab,Industry,-,225.12,62.42,9.62,3.21,96.7,32.23,0.0,0.0,21.77,89.71,3789.95
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,803.23,856.4,199.6,0.0,0.0,51919.42,17973.31,1033.63,1069.67,1325.26,1789.81
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,31009.26,56055.45,17135.91,361.66,0.0,46777.88,17560.63,134371.57,198350.65,61417.04,14166.68
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.71,30214.7,30553.51,55889.62
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,58265.27,45048.96,123202.26,40575.79,2672.66,25163.59,33904.34,10378.25,50123.71,21044.26,11290.65
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,102.63,57.48,9651.79,86058.89,27615.0,149870.25,53517.84,103259.45,97888.58,27928.88,6897.82
Industrial Product and Process Use,Mineral Industry,Glass Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,1485.05,178617.37,59528.9,50.1,224.79,2964.65,1263.99,473.04,259.33,150.89,159.91
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,179703.51,143397.17,105837.09,147511.86,197193.93,309718.19,112091.79,77497.79,50380.77,57887.87,58457.3
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,52146.39,73062.96,93714.18,47381.82,7935.33,91.36,0.0,0.0,9553.63,24207.19,25004.95
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,659.81,692.44,2528.44,19729.69,24034.13,5907.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,10203.47,12676.6,20524.81,28392.07,10472.89,981.96,0.0,0.0,7321.91,6504.32,1354.56
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Industry,-,12889.31,110.69,732.17,244.06,1609.88,536.63,0.0,0.0,0.0,0.0,12288.06
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Industry,-,604.13,1631.25,1952.63,492.0,1571.85,6048.15,1841.4,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Karnataka,Industry,-,52313.53,32073.16,101919.27,108395.58,29339.11,1304.63,0.0,8351.44,12130.52,24121.0,7314.52
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Kerala,Industry,-,0.0,0.0,0.0,0.0,265.5,88.5,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Industry,-,60145.49,19893.99,47937.66,57507.79,52036.69,12660.94,0.0,0.0,511.88,9640.78,3156.72
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,15008.37,47202.37,42212.9,41421.64,45811.68,11677.69,2204.83,5943.69,16402.84,6615.11,140130.72
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Industry,-,4411.13,4038.19,6632.63,2563.5,843.56,1478.44,1268.63,1125.0,281.25,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,1487.03,1463.85,1130.23,244.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,290021.73,401354.88,431833.59,376053.94,515904.42,639857.61,853338.01,422419.34,1795552.51,1091610.37,699459.4
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,41003.68,63631.45,196514.09,144343.77,117943.2,29877.58,0.0,0.0,0.0,24357.54,18481.26
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,4687.57,1190.7,1674.56,2713.64,731.67,0.0,1519.03,664.97,888.44,538.23,86.57
Industrial Product and Process Use,Mineral Industry,Lime Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,8533.5,7236.0,5712.75,1352.06,0.0,0.0,0.0,0.0,0.0,657.89,219.3
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Refractory Application,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Refractory Application,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,32.93,10.97
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Use in Fertilizers,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,0.0,0.0,36891.66,12297.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Refractory Application,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Use in Fertilizers,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,0.0,2215.55,738.52,0.0,0.0,27.03,9.01,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Refractory Application,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,291.65,97.22,0.0,357.45,502.56,127.8,0.0,972.82,324.27,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Use in Electrical Insulators,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,0.0,0.0,2029.5,684.41,4.44,4.85,5.14,1.24,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Refractory Application,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.91,1994.39,951.7,102.26
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Use in Electrical Insulators,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,22.71,7.57,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Use in Fertilizers,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,1.04,131.54,43.85
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.61
Industrial Product and Process Use,Mineral Industry,Non Metallurgical Magnesia Production,Use in Fertilizers,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.13,0.0
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,1341.52,663.24,4140.09,3010.28,1562.98,1908.61,1488.48,949.29,2183.93,1728.01,356.59
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,-,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.09
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,0.0,0.0,436.5,145.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Bihar,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,0.0,152.25,163.25,37.5,204.95,101.59,522.17,523.42,754.82,2028.96,605.53
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,-,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3119.79
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,3986.18,1259.29,2.25,0.75,0.0,0.0,0.0,0.0,17.44,5.81,0.0
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,0.0,660.25,1421.64,400.52,0.0,175.54,279.96,73.82,28.98,9.66,0.0
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.66
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,1972.69,657.56,122.71,126.72,624.34,198.58
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,1139.27,0.0,106.87,35.62,0.0,0.0,721.03,240.34,1177.36,708.02,105.19
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,532.79,177.38,100.57,19.23,905.57,3177.8,958.65,199.77,235.34,133.89,25.88
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52,44.59,224.48,70.78
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,800.34,266.78,4386.59,6027.88,2288.01,3724.08,1156.24,302.3,120.94,6.72
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3813.12
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.92,300.04,80.36,0.0
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,0.0,1032.37,344.12,0.0,0.0,0.0,0.0,0.0,0.0,1051.85,350.62
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.83
Industrial Product and Process Use,Mineral Industry,Other Process Uses of Carbonates,brick Industry,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52,70.59,17.25,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,985.08,1011.3,302.75,578.04,199.88,9.34,134.87,398.31,594.92,671.08,170.7
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.09
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,1549.43,2286.5,833.77,307.9,1110.78,1173.7,2088.59,604.13,147.9,101.88,17.53
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Bihar,Industry,-,604.41,310.93,480.44,148.13,1668.01,554.79,174.41,4187.32,4844.16,4810.21,1218.1
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Bihar,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3392.52
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Industry,-,13.87,3.66,13.94,8.37,10.45,11.14,5.9,1.07,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,0.0,0.0,0.0,0.0,0.0,69.55,23.18,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,15.08,5.03,5.62,7.88,4.56,5.2,1.45,4.66,1.55,5.08,1.69
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Industry,-,3469.71,2403.08,4862.22,2864.72,2797.56,3962.96,4778.65,5196.03,4204.37,3848.54,962.27
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.3
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Industry,-,1371.33,1317.07,334.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Delhi,Industry,-,509.36,1099.33,1180.61,318.47,89.01,96.56,96.39,24.29,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Goa,Industry,-,0.0,0.0,0.0,0.0,393.22,131.07,0.0,0.0,14.08,21.46,5.59
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,0.38,937.38,373.21,20.27,0.0,0.0,0.0,0.0,4.97,10.77,3.04
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,12326.62,10884.97,13570.38,7230.08,5369.64,9641.15,6303.29,4824.34,3972.11,5455.74,1512.04
